CustomerID,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Online_Security,Tech_Support,Paperless_Billing,Payment_Method,Customer_Service_Calls,Monthly_Increase_Rate,Churn
244,22,130.9215209956253,4049.8203932031065,Two year,DSL,No,No,Yes,Mailed check,6,4.320150975499947,0
245,30,107.56105515708082,1213.14115513507,Two year,DSL,No,No,Yes,Credit card,4,14.978563186262413,0
246,38,37.85702697592765,1821.4453115415408,One year,DSL,No,No,Yes,Bank transfer,1,11.17827260998898,0
247,51,55.99309603396159,5216.593021424607,Two year,Fiber optic,No,No,No,Credit card,9,2.941677171603856,1
248,54,25.988198278657066,3431.8643442451494,One year,DSL,Yes,No,Yes,Mailed check,4,4.537581112152928,0
249,8,141.00712974871482,1259.7328908565717,One year,No,Yes,No,Yes,Bank transfer,0,-0.08086811146813311,0
250,27,105.90380885981834,3884.0520757505524,Two year,DSL,No,No,No,Mailed check,9,10.10494639497653,0
251,27,117.0271749607214,237.7013094661628,One year,DSL,No,No,Yes,Credit card,5,11.904235727568842,0
252,21,60.50432614568976,5897.773430106787,Month-to-month,DSL,Yes,No,Yes,Electronic check,1,14.299736472458406,0
253,30,129.93495789605453,681.2922264685578,Two year,DSL,No,Yes,Yes,Electronic check,0,6.316577936355941,0
254,28,53.74842688210221,5069.99759730574,Two year,DSL,Yes,Yes,Yes,Bank transfer,0,8.41366004474879,0
255,64,20.21368842461846,6364.781430242236,Month-to-month,DSL,No,No,No,Credit card,0,3.9211766333891873,0
256,69,68.93394512769021,1147.8866081863277,Two year,DSL,Yes,No,Yes,Credit card,3,7.1825702067528745,0
257,61,94.19899252467954,4197.245656261499,Month-to-month,Fiber optic,No,No,Yes,Mailed check,4,1.9749806048026164,1
258,48,82.23163153551792,6254.63336343981,Month-to-month,DSL,No,No,Yes,Bank transfer,4,9.753782330412783,1
259,19,132.06989853495762,2159.004292580311,One year,No,No,Yes,No,Electronic check,0,-4.545992684912452,0
260,4,33.7026871743017,1387.0410847127907,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,5,-4.430863006160328,1
261,35,91.99704728238433,2760.870976642909,One year,No,No,No,Yes,Mailed check,2,9.322417803731962,1
262,64,86.68731547671797,4482.123495008195,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,3,13.61365606250332,0
263,49,56.581087682381195,4644.708799352525,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,4,7.644978688728926,0
264,17,126.88965463501137,1133.9230343157274,One year,DSL,No,Yes,No,Credit card,3,9.530565980073938,0
265,44,117.87032526468681,3714.793896624376,One year,No,No,No,Yes,Electronic check,3,11.478685824363353,1
266,30,115.27169435313803,2219.429344761954,Month-to-month,DSL,No,No,Yes,Credit card,9,2.233485289271588,1
267,46,133.9050221750423,6751.991322713111,Two year,Fiber optic,Yes,No,Yes,Electronic check,0,-2.8377268488118323,0
268,6,113.96199808079776,2577.243543305843,One year,Fiber optic,No,No,Yes,Credit card,1,13.661845745001926,1
269,37,50.13936792291444,6725.765743817491,Month-to-month,DSL,No,No,Yes,Mailed check,1,13.771411300048804,1
270,24,111.72315251445984,3485.6604395541576,Month-to-month,Fiber optic,No,No,No,Mailed check,1,3.8368111114415804,1
271,46,60.0013657406797,5840.027550028981,Two year,DSL,Yes,No,Yes,Mailed check,9,-0.6566068601077246,0
272,53,51.482704545171174,4129.475805498735,One year,DSL,No,No,No,Bank transfer,0,12.847087655399779,0
273,60,29.490467076951553,5013.504730634714,Month-to-month,DSL,No,Yes,Yes,Bank transfer,9,9.168533941705064,1
274,63,116.72371544519797,3223.3164358049266,Month-to-month,Fiber optic,Yes,No,No,Mailed check,7,-4.835432989060764,1
275,32,112.43012505347546,6168.833465679177,One year,Fiber optic,No,No,No,Mailed check,0,-2.84560597081835,0
276,33,50.48493209763218,3458.9961302319007,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,7,14.663992855434891,1
277,67,117.41927217414027,3713.947008027993,One year,Fiber optic,Yes,Yes,Yes,Electronic check,0,-4.2374364238371065,1
278,18,139.3193148021619,4189.661479024562,Two year,DSL,No,No,No,Mailed check,9,0.6511002072724414,0
279,25,34.043764473905306,6671.41053524927,Month-to-month,No,No,No,Yes,Bank transfer,2,5.969926894122729,1
280,54,50.242762990280745,5309.093535951572,Two year,Fiber optic,No,No,No,Electronic check,8,-1.3128876758890895,1
281,58,117.53390323135102,2858.367053869423,Two year,Fiber optic,No,No,No,Mailed check,7,-0.3589182727408202,1
282,67,55.68586755592017,5395.525108454188,Two year,Fiber optic,No,Yes,Yes,Bank transfer,1,2.0593497312400437,1
283,46,101.20631665688319,5175.16992676776,Two year,No,No,No,No,Electronic check,3,0.39108536645907144,1
284,24,30.551349180282887,7455.052279449665,Two year,Fiber optic,Yes,Yes,Yes,Electronic check,7,11.067124558400142,0
285,32,78.78632228346004,6747.189844600265,One year,No,No,No,Yes,Bank transfer,8,5.005489467852096,1
286,47,116.0818848590839,5214.83069763486,One year,Fiber optic,No,No,Yes,Bank transfer,6,0.5724029515522089,1
287,23,109.24681259562283,2797.9061744039445,One year,Fiber optic,No,No,Yes,Electronic check,0,1.2619206698939678,0
288,66,125.95937308785489,6258.653946004029,Two year,Fiber optic,No,Yes,Yes,Bank transfer,7,-4.202700808239372,1
289,27,134.06877645841195,4644.145515196127,Month-to-month,DSL,No,No,Yes,Electronic check,0,-4.0121584763824885,1
290,2,120.51385516363857,7883.632905997123,Month-to-month,DSL,Yes,No,No,Electronic check,8,9.358151327177682,1
291,17,107.30640658206038,2055.2984157014516,Month-to-month,DSL,Yes,No,Yes,Electronic check,7,-2.741783258577719,0
292,33,24.12392393608405,729.281143354007,Two year,Fiber optic,Yes,No,Yes,Electronic check,3,4.515935493635636,1
293,9,89.54566754322772,652.1453139147867,Two year,Fiber optic,No,No,Yes,Mailed check,9,11.847312857115934,1
294,43,24.900704238930864,5156.240067978275,One year,Fiber optic,Yes,No,Yes,Bank transfer,3,2.369070114544023,0
295,48,125.04881622508294,7520.1558084010385,Month-to-month,DSL,No,No,No,Mailed check,3,1.9150445402141187,0
296,39,61.69418817979449,115.26212290289098,One year,Fiber optic,No,Yes,Yes,Mailed check,5,12.460965515739439,0
297,42,93.11581863532972,5833.591270966442,Month-to-month,DSL,No,Yes,No,Mailed check,1,12.297007932993452,0
298,26,56.32788995145734,5290.814942010269,One year,Fiber optic,No,No,Yes,Mailed check,3,12.602736029205673,0
299,50,121.72501876943817,5885.20311853378,Month-to-month,Fiber optic,No,No,No,Electronic check,3,6.438279202635178,1
300,25,135.24532846344732,2907.702713422451,Two year,DSL,No,No,Yes,Electronic check,7,14.046085471465204,0
301,24,71.82352424769832,6581.9219127970555,One year,Fiber optic,No,No,No,Electronic check,1,11.379278956347544,1
302,13,132.17991115642857,453.18475820900943,One year,DSL,Yes,Yes,Yes,Credit card,7,3.3126885390473753,0
303,60,54.71975096932321,6067.905694914018,Two year,Fiber optic,Yes,No,Yes,Electronic check,9,7.591102838800767,0
304,7,89.50591999981809,2209.868336657793,One year,Fiber optic,No,No,No,Mailed check,1,-2.5642183448338063,1
305,57,131.6389858790315,3867.018421378765,Month-to-month,No,No,No,No,Credit card,8,6.026643719017029,1
306,36,62.36457454005275,6598.826545302042,One year,Fiber optic,No,No,Yes,Credit card,8,0.26298167108537385,0
307,45,144.02549446015115,2243.7363780099827,Two year,DSL,Yes,No,No,Credit card,5,0.6709445302273771,0
308,20,35.84433523157987,1563.1393419867586,One year,No,No,Yes,No,Electronic check,9,-2.4856353414415033,1
309,65,22.37575906405581,5482.3741642482855,One year,Fiber optic,No,No,Yes,Mailed check,4,2.16398447147853,1
310,8,137.53759583516478,4313.819642903756,Two year,No,No,No,Yes,Electronic check,6,4.627806605983153,0
311,16,28.92432659922339,4163.790563094857,Two year,Fiber optic,No,No,Yes,Bank transfer,7,7.007088823737263,0
312,14,148.9455954731739,2128.479172749514,One year,DSL,Yes,No,Yes,Credit card,7,1.0973867253861913,0
313,15,143.6815920572838,375.5544159782185,Two year,DSL,No,No,Yes,Bank transfer,2,10.844964686201827,0
314,66,37.812718304721685,3341.126192820563,Two year,No,Yes,No,Yes,Credit card,2,5.4191992320743605,0
315,32,89.88600134003356,941.819895695367,Two year,DSL,No,No,Yes,Credit card,4,7.7610421791146145,0
316,63,44.03963867072876,7257.314290128697,Two year,DSL,No,No,Yes,Bank transfer,4,0.5628721795706575,0
317,51,75.66017249391558,425.8775554266711,One year,DSL,No,Yes,Yes,Bank transfer,1,11.282717580245293,0
318,25,27.98526680377825,3510.0417480566134,Month-to-month,Fiber optic,No,No,Yes,Electronic check,4,7.4854890113187444,0
319,58,49.110196413556636,512.7401112365403,Month-to-month,DSL,Yes,No,Yes,Bank transfer,0,12.24697498898314,0
320,63,67.22546353185695,854.796609061654,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,6,-1.8009684212341104,1
321,62,77.02417503198713,5305.046668683974,Two year,DSL,No,No,Yes,Mailed check,6,2.6132653386199722,0
322,22,147.07451356715612,5212.1789616953465,Two year,DSL,No,No,No,Bank transfer,0,-2.739676318854807,0
323,58,125.02253393891756,361.11233954757427,One year,No,No,Yes,No,Electronic check,2,-0.6894537819121505,0
324,58,115.86329276055301,108.93865345487454,One year,DSL,Yes,No,Yes,Credit card,7,2.8909500896974,0
325,49,89.81537091645666,722.6628102179936,Month-to-month,No,No,Yes,Yes,Credit card,8,12.891638153187483,1
326,52,129.19970887856465,6127.691291924343,One year,Fiber optic,Yes,No,No,Mailed check,2,6.140813381438079,1
327,42,64.11196863524245,4718.154134736907,Two year,Fiber optic,No,No,Yes,Electronic check,5,1.6075666142851652,1
328,70,112.15688466053109,401.1341369890837,One year,DSL,No,No,Yes,Credit card,5,9.937983257591847,1
329,15,149.19191679916239,3955.9664253953356,Month-to-month,DSL,No,No,Yes,Mailed check,5,-4.606345876113971,1
330,54,60.90175816157584,5725.031920730165,One year,DSL,Yes,No,Yes,Credit card,4,2.401844224853358,0
331,60,107.62227953491575,6964.71601734637,Month-to-month,DSL,No,No,Yes,Electronic check,5,7.016633931867569,1
332,8,129.7609323398097,7478.888276206183,Two year,Fiber optic,Yes,No,No,Bank transfer,5,6.6647460772440414,0
333,53,139.0549858355874,2686.7804473371266,Month-to-month,DSL,Yes,No,Yes,Mailed check,9,7.151157648849884,0
334,60,113.33124982221324,1173.076184464799,Two year,Fiber optic,No,No,No,Bank transfer,5,-0.76998470371068,0
335,5,56.86903004422771,1971.714773778435,Month-to-month,Fiber optic,No,No,Yes,Electronic check,7,1.7415830598695763,1
336,68,62.41667970396304,6231.754787117768,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,5,13.631309042292536,1
337,6,22.698544176115348,7774.725298834254,One year,DSL,No,No,Yes,Credit card,2,14.479510625733948,0
338,47,118.91517709729625,3784.5095771470064,Two year,DSL,No,No,No,Credit card,6,1.2407670266378945,1
339,55,25.55614878805368,2512.290387027539,One year,Fiber optic,No,No,Yes,Mailed check,5,7.890074068175085,0
340,40,132.40480609835694,3490.605597484272,Month-to-month,DSL,No,No,Yes,Credit card,8,-0.17406441726188326,1
341,52,35.425879881690044,2508.023842696546,Month-to-month,Fiber optic,No,No,Yes,Credit card,3,2.370573339474289,0
342,16,42.34394657767015,2126.251433336519,One year,No,No,No,Yes,Electronic check,0,10.846693936319276,0
343,13,81.94844120819084,4790.630944016719,Month-to-month,DSL,No,No,Yes,Electronic check,5,5.023574600128313,0
344,30,115.9244539719365,224.31424495100077,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,8,11.991799196830794,1
345,19,38.0702866758801,2150.4627644534066,One year,No,No,No,Yes,Bank transfer,7,7.57480491318114,0
346,17,77.2092397586448,5324.918414975414,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,1,7.578423702922972,0
347,63,82.77066567331363,353.2953008237597,Month-to-month,DSL,No,Yes,No,Electronic check,2,-4.322399437043498,0
348,19,47.597133416916876,757.2943504205864,Month-to-month,DSL,No,No,No,Electronic check,7,9.99340718483819,1
349,58,35.022588968482125,2417.8295438077,Two year,Fiber optic,No,Yes,Yes,Mailed check,8,14.55733055900994,1
350,55,128.73471998813312,7034.657909010981,Month-to-month,DSL,No,Yes,No,Mailed check,7,4.460571205067694,1
351,62,85.32053446915953,6142.60066530584,Two year,Fiber optic,Yes,No,Yes,Bank transfer,9,-1.8283997008165565,1
352,23,21.869560677939887,275.03737238832383,Month-to-month,No,Yes,No,No,Electronic check,0,14.539553427610784,0
353,9,124.3875691701835,4063.531251839086,Two year,Fiber optic,No,Yes,Yes,Credit card,2,0.8025174963573267,1
354,12,147.50319470389604,2270.0312025005924,Month-to-month,Fiber optic,No,No,Yes,Electronic check,7,3.183959114743409,1
355,1,98.77040540385215,5224.3007065902975,One year,DSL,No,No,No,Credit card,0,-3.4526717179693667,1
356,58,85.48209032092919,5800.275672488344,Two year,Fiber optic,No,No,Yes,Credit card,6,-2.7832626861516285,0
357,1,134.19406219584502,6916.614359321332,Two year,DSL,No,No,Yes,Credit card,3,-0.6686865888118732,0
358,34,143.82718265899783,3855.788273121713,Two year,No,No,Yes,Yes,Bank transfer,6,5.969321301804021,1
359,48,118.08979906731987,7956.155699510117,Two year,DSL,Yes,No,Yes,Mailed check,3,6.155784037288161,0
360,1,77.90888086545742,7841.890247568163,Month-to-month,Fiber optic,No,Yes,No,Credit card,7,7.124876456857638,1
361,16,96.98878191308727,7069.117123321162,One year,DSL,Yes,No,Yes,Mailed check,5,6.676339140151926,0
362,61,111.1215974523399,4641.46901174876,One year,No,No,No,Yes,Credit card,9,4.904739661668289,1
363,64,45.255564230234185,3244.2508562801386,Two year,Fiber optic,No,No,No,Bank transfer,9,11.04197309204218,0
364,63,78.13613418813694,2978.651850104301,Month-to-month,DSL,No,No,No,Credit card,7,13.67799394747745,1
365,69,127.87676441324705,195.78552569318416,Two year,Fiber optic,No,No,Yes,Mailed check,0,0.3952266655845875,0
366,22,105.1142953047976,2068.4785282146954,One year,No,No,No,No,Bank transfer,8,-2.396126353871302,1
367,67,73.45652873754103,5778.5850560984,One year,DSL,No,No,Yes,Mailed check,8,3.5017458781191593,0
368,26,106.23712942190858,4868.693589155226,Month-to-month,No,No,No,No,Mailed check,5,-4.471552498120481,1
369,16,35.36891356941978,7339.735294423515,One year,No,Yes,No,No,Mailed check,8,12.666377474233531,0
370,51,72.19468937343393,495.17590864080717,Two year,Fiber optic,No,Yes,No,Credit card,5,-0.2058747950735178,0
371,57,123.10670993519733,1326.6851651009117,One year,Fiber optic,Yes,No,No,Bank transfer,5,5.985932594965899,1
372,29,48.66614232776424,6335.025935881828,Two year,Fiber optic,No,No,Yes,Bank transfer,3,-2.698100202070486,0
373,69,44.174995982464296,2932.210286443137,Two year,Fiber optic,Yes,Yes,Yes,Bank transfer,2,6.065146784865686,0
374,47,143.6064257891361,1034.9281363712357,One year,DSL,Yes,Yes,Yes,Electronic check,2,-4.2201309419627115,0
375,62,47.28669184620999,7971.958990290705,Two year,No,Yes,No,No,Electronic check,1,10.37613391178117,0
376,69,53.919415354521846,6319.277391087967,One year,Fiber optic,Yes,No,No,Bank transfer,3,14.108429252878295,0
377,16,146.05007205756394,3329.054190389168,One year,DSL,No,Yes,Yes,Credit card,8,1.1395212988719088,0
378,48,115.51211413445334,6604.445067874509,Month-to-month,No,No,Yes,Yes,Electronic check,6,0.1642922090858523,1
379,39,110.94754929305867,5476.770573941311,Month-to-month,Fiber optic,Yes,No,No,Credit card,2,3.9598994317368046,1
380,33,130.88042990109557,6340.800600601683,One year,Fiber optic,No,Yes,Yes,Credit card,7,7.399473205007517,1
381,23,35.057000690783255,6540.130382768633,Two year,DSL,No,No,No,Electronic check,8,-1.22075076016384,0
382,10,111.77431075540093,769.3565979935115,Month-to-month,DSL,No,No,No,Mailed check,0,11.06615994525755,1
383,69,85.47951921267105,5021.485812735956,Month-to-month,No,No,No,Yes,Mailed check,0,-1.0293037329917842,1
384,34,127.78958323693818,153.60586851693796,One year,Fiber optic,No,No,Yes,Mailed check,8,-4.890515600325839,0
385,52,86.05842342647526,443.3043457792479,Month-to-month,No,No,Yes,No,Electronic check,8,5.48501167171149,1
386,10,100.63137605495858,7241.4420715411425,Two year,DSL,No,No,Yes,Credit card,6,-2.6970057766817646,1
387,19,82.10647643193968,4267.7533987187635,Two year,Fiber optic,No,No,Yes,Electronic check,2,8.964774507741282,1
388,58,82.16066006225974,5913.625688361346,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,3,-1.650600082629896,1
389,1,119.8360971480381,6724.157824500853,Two year,Fiber optic,No,Yes,Yes,Credit card,6,11.347607910400708,1
390,69,101.71363208414681,7601.735463760222,One year,Fiber optic,No,No,Yes,Electronic check,8,4.407362657519959,1
391,4,102.32421620922335,6967.8874985900875,One year,Fiber optic,Yes,No,No,Credit card,7,6.3255580923332495,1
392,16,78.53672289809836,3918.160444708622,Month-to-month,DSL,Yes,No,No,Electronic check,7,-1.2682966939457652,1
393,24,89.04423452387859,2754.1654283060407,One year,DSL,No,No,Yes,Bank transfer,0,-2.0662384493907426,1
394,2,116.94329660662235,1320.4965660277014,Two year,DSL,No,No,No,Bank transfer,5,7.62584933040424,0
395,32,127.37231948454937,3262.5397116495114,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,5,0.10921230683370364,1
396,24,110.552982278726,2995.299275373191,Month-to-month,DSL,Yes,No,Yes,Mailed check,4,2.7185113663551563,0
397,12,140.1294885499388,4520.6412514513995,Month-to-month,DSL,No,No,Yes,Bank transfer,0,4.5889830787397194,1
398,50,126.64213145913612,5357.524329181986,Month-to-month,No,Yes,Yes,No,Mailed check,2,-0.4073278883812055,1
399,35,93.0422926752374,7828.771263915874,Month-to-month,No,Yes,No,No,Credit card,3,10.90847621119407,0
400,33,107.28278944368579,5854.250870195787,Month-to-month,No,No,No,Yes,Credit card,9,13.78848817817811,1
401,33,140.42007599975548,5185.613406299094,Two year,DSL,Yes,No,Yes,Credit card,6,3.637863241204556,0
402,61,100.4918457515976,2747.230230719906,Two year,Fiber optic,No,Yes,No,Electronic check,4,13.350967689775274,1
403,51,127.22490323737799,372.58062433677526,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,1,12.653656346847171,1
404,43,109.54536546669831,2376.188517952065,Two year,No,No,No,No,Mailed check,2,-1.6790554255974843,0
405,12,91.75172693786065,6170.73841363098,Month-to-month,DSL,No,Yes,Yes,Mailed check,0,-1.5323610835417356,0
406,67,51.43896540399591,1721.6483323500338,One year,DSL,No,Yes,No,Mailed check,5,4.548101229407672,0
407,65,75.37967753089566,5726.286730025504,Month-to-month,No,No,No,Yes,Electronic check,7,5.517143584639072,1
408,33,145.80656722838302,4680.260756298385,Month-to-month,DSL,No,Yes,Yes,Electronic check,3,1.8225945130478305,1
409,40,105.509499825438,1457.6692710286725,Two year,Fiber optic,Yes,Yes,No,Credit card,1,1.2584195967723444,1
410,43,93.37139944406864,2166.8359697054566,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,3,3.6273457960309123,0
411,44,141.28436131866954,4020.7984675431644,Two year,Fiber optic,No,No,Yes,Bank transfer,9,8.809585627984017,0
412,29,96.24653153486834,3405.160170351995,One year,DSL,No,No,Yes,Electronic check,3,-3.3121273397623785,0
